,n,m,tau_a,tau_b,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b
838,6.0,5.0,1.0,2.0,0.3333333333333333,0.8888888888888888,5385.0,729.0,0.0,0.0,0.0
839,6.0,5.0,1.0,2.0,0.3333333333333333,1.0,5385.0,729.0,0.0,0.0,0.0
840,6.0,5.0,1.0,2.0,0.4444444444444444,0.0,1545.0,15625.0,1545.0,1.0,0.09888
841,6.0,5.0,1.0,2.0,0.4444444444444444,0.1111111111111111,1545.0,15561.0,1503.0,0.9728155339805825,0.09658762290341237
842,6.0,5.0,1.0,2.0,0.4444444444444444,0.2222222222222222,1545.0,14985.0,1215.0,0.7864077669902912,0.08108108108108109
843,6.0,5.0,1.0,2.0,0.4444444444444444,0.3333333333333333,1545.0,14985.0,1215.0,0.7864077669902912,0.08108108108108109
844,6.0,5.0,1.0,2.0,0.4444444444444444,0.4444444444444444,1545.0,12825.0,540.0,0.34951456310679613,0.042105263157894736
845,6.0,5.0,1.0,2.0,0.4444444444444444,0.5555555555555556,1545.0,8505.0,0.0,0.0,0.0
846,6.0,5.0,1.0,2.0,0.4444444444444444,0.6666666666666666,1545.0,8505.0,0.0,0.0,0.0
847,6.0,5.0,1.0,2.0,0.4444444444444444,0.7777777777777777,1545.0,3645.0,0.0,0.0,0.0
848,6.0,5.0,1.0,2.0,0.4444444444444444,0.8888888888888888,1545.0,729.0,0.0,0.0,0.0
849,6.0,5.0,1.0,2.0,0.4444444444444444,1.0,1545.0,729.0,0.0,0.0,0.0
850,6.0,5.0,1.0,2.0,0.5555555555555556,0.0,265.0,15625.0,265.0,1.0,0.01696
851,6.0,5.0,1.0,2.0,0.5555555555555556,0.1111111111111111,265.0,15561.0,243.0,0.9169811320754717,0.015615962984384037
852,6.0,5.0,1.0,2.0,0.5555555555555556,0.2222222222222222,265.0,14985.0,135.0,0.5094339622641509,0.009009009009009009
853,6.0,5.0,1.0,2.0,0.5555555555555556,0.3333333333333333,265.0,14985.0,135.0,0.5094339622641509,0.009009009009009009
854,6.0,5.0,1.0,2.0,0.5555555555555556,0.4444444444444444,265.0,12825.0,0.0,0.0,0.0
855,6.0,5.0,1.0,2.0,0.5555555555555556,0.5555555555555556,265.0,8505.0,0.0,0.0,0.0
856,6.0,5.0,1.0,2.0,0.5555555555555556,0.6666666666666666,265.0,8505.0,0.0,0.0,0.0
857,6.0,5.0,1.0,2.0,0.5555555555555556,0.7777777777777777,265.0,3645.0,0.0,0.0,0.0
858,6.0,5.0,1.0,2.0,0.5555555555555556,0.8888888888888888,265.0,729.0,0.0,0.0,0.0
859,6.0,5.0,1.0,2.0,0.5555555555555556,1.0,265.0,729.0,0.0,0.0,0.0
860,6.0,5.0,1.0,2.0,0.6666666666666666,0.0,265.0,15625.0,265.0,1.0,0.01696
861,6.0,5.0,1.0,2.0,0.6666666666666666,0.1111111111111111,265.0,15561.0,243.0,0.9169811320754717,0.015615962984384037
862,6.0,5.0,1.0,2.0,0.6666666666666666,0.2222222222222222,265.0,14985.0,135.0,0.5094339622641509,0.009009009009009009
863,6.0,5.0,1.0,2.0,0.6666666666666666,0.3333333333333333,265.0,14985.0,135.0,0.5094339622641509,0.009009009009009009
864,6.0,5.0,1.0,2.0,0.6666666666666666,0.4444444444444444,265.0,12825.0,0.0,0.0,0.0
865,6.0,5.0,1.0,2.0,0.6666666666666666,0.5555555555555556,265.0,8505.0,0.0,0.0,0.0
866,6.0,5.0,1.0,2.0,0.6666666666666666,0.6666666666666666,265.0,8505.0,0.0,0.0,0.0
867,6.0,5.0,1.0,2.0,0.6666666666666666,0.7777777777777777,265.0,3645.0,0.0,0.0,0.0
868,6.0,5.0,1.0,2.0,0.6666666666666666,0.8888888888888888,265.0,729.0,0.0,0.0,0.0
869,6.0,5.0,1.0,2.0,0.6666666666666666,1.0,265.0,729.0,0.0,0.0,0.0
870,6.0,5.0,1.0,2.0,0.7777777777777777,0.0,25.0,15625.0,25.0,1.0,0.0016
871,6.0,5.0,1.0,2.0,0.7777777777777777,0.1111111111111111,25.0,15561.0,18.0,0.72,0.001156737998843262
872,6.0,5.0,1.0,2.0,0.7777777777777777,0.2222222222222222,25.0,14985.0,0.0,0.0,0.0
873,6.0,5.0,1.0,2.0,0.7777777777777777,0.3333333333333333,25.0,14985.0,0.0,0.0,0.0
874,6.0,5.0,1.0,2.0,0.7777777777777777,0.4444444444444444,25.0,12825.0,0.0,0.0,0.0
875,6.0,5.0,1.0,2.0,0.7777777777777777,0.5555555555555556,25.0,8505.0,0.0,0.0,0.0
876,6.0,5.0,1.0,2.0,0.7777777777777777,0.6666666666666666,25.0,8505.0,0.0,0.0,0.0
877,6.0,5.0,1.0,2.0,0.7777777777777777,0.7777777777777777,25.0,3645.0,0.0,0.0,0.0
878,6.0,5.0,1.0,2.0,0.7777777777777777,0.8888888888888888,25.0,729.0,0.0,0.0,0.0
879,6.0,5.0,1.0,2.0,0.7777777777777777,1.0,25.0,729.0,0.0,0.0,0.0
880,6.0,5.0,1.0,2.0,0.8888888888888888,0.0,1.0,15625.0,1.0,1.0,6.4e-05
881,6.0,5.0,1.0,2.0,0.8888888888888888,0.1111111111111111,1.0,15561.0,0.0,0.0,0.0
882,6.0,5.0,1.0,2.0,0.8888888888888888,0.2222222222222222,1.0,14985.0,0.0,0.0,0.0
883,6.0,5.0,1.0,2.0,0.8888888888888888,0.3333333333333333,1.0,14985.0,0.0,0.0,0.0
884,6.0,5.0,1.0,2.0,0.8888888888888888,0.4444444444444444,1.0,12825.0,0.0,0.0,0.0
885,6.0,5.0,1.0,2.0,0.8888888888888888,0.5555555555555556,1.0,8505.0,0.0,0.0,0.0
886,6.0,5.0,1.0,2.0,0.8888888888888888,0.6666666666666666,1.0,8505.0,0.0,0.0,0.0
887,6.0,5.0,1.0,2.0,0.8888888888888888,0.7777777777777777,1.0,3645.0,0.0,0.0,0.0
888,6.0,5.0,1.0,2.0,0.8888888888888888,0.8888888888888888,1.0,729.0,0.0,0.0,0.0
889,6.0,5.0,1.0,2.0,0.8888888888888888,1.0,1.0,729.0,0.0,0.0,0.0
890,6.0,5.0,1.0,2.0,1.0,0.0,1.0,15625.0,1.0,1.0,6.4e-05
891,6.0,5.0,1.0,2.0,1.0,0.1111111111111111,1.0,15561.0,0.0,0.0,0.0
892,6.0,5.0,1.0,2.0,1.0,0.2222222222222222,1.0,14985.0,0.0,0.0,0.0
893,6.0,5.0,1.0,2.0,1.0,0.3333333333333333,1.0,14985.0,0.0,0.0,0.0
894,6.0,5.0,1.0,2.0,1.0,0.4444444444444444,1.0,12825.0,0.0,0.0,0.0
895,6.0,5.0,1.0,2.0,1.0,0.5555555555555556,1.0,8505.0,0.0,0.0,0.0
896,6.0,5.0,1.0,2.0,1.0,0.6666666666666666,1.0,8505.0,0.0,0.0,0.0
897,6.0,5.0,1.0,2.0,1.0,0.7777777777777777,1.0,3645.0,0.0,0.0,0.0
898,6.0,5.0,1.0,2.0,1.0,0.8888888888888888,1.0,729.0,0.0,0.0,0.0
899,6.0,5.0,1.0,2.0,1.0,1.0,1.0,729.0,0.0,0.0,0.0
900,6.0,5.0,1.0,3.0,0.0,0.0,15625.0,15625.0,15625.0,1.0,1.0
901,6.0,5.0,1.0,3.0,0.0,0.1111111111111111,15625.0,14896.0,14896.0,0.953344,1.0
902,6.0,5.0,1.0,3.0,0.0,0.2222222222222222,15625.0,11980.0,11980.0,0.76672,1.0
903,6.0,5.0,1.0,3.0,0.0,0.3333333333333333,15625.0,11980.0,11980.0,0.76672,1.0
904,6.0,5.0,1.0,3.0,0.0,0.4444444444444444,15625.0,7120.0,7120.0,0.45568,1.0
905,6.0,5.0,1.0,3.0,0.0,0.5555555555555556,15625.0,2800.0,2800.0,0.1792,1.0
906,6.0,5.0,1.0,3.0,0.0,0.6666666666666666,15625.0,2800.0,2800.0,0.1792,1.0
907,6.0,5.0,1.0,3.0,0.0,0.7777777777777777,15625.0,640.0,640.0,0.04096,1.0
908,6.0,5.0,1.0,3.0,0.0,0.8888888888888888,15625.0,64.0,64.0,0.004096,1.0
909,6.0,5.0,1.0,3.0,0.0,1.0,15625.0,64.0,64.0,0.004096,1.0
910,6.0,5.0,1.0,3.0,0.1111111111111111,0.0,11529.0,15625.0,11529.0,1.0,0.737856
911,6.0,5.0,1.0,3.0,0.1111111111111111,0.1111111111111111,11529.0,14896.0,10864.0,0.9423193685488768,0.7293233082706767
912,6.0,5.0,1.0,3.0,0.1111111111111111,0.2222222222222222,11529.0,11980.0,8332.0,0.7226992800763292,0.6954924874791318
913,6.0,5.0,1.0,3.0,0.1111111111111111,0.3333333333333333,11529.0,11980.0,8332.0,0.7226992800763292,0.6954924874791318
914,6.0,5.0,1.0,3.0,0.1111111111111111,0.4444444444444444,11529.0,7120.0,4432.0,0.3844218926186139,0.6224719101123596
915,6.0,5.0,1.0,3.0,0.1111111111111111,0.5555555555555556,11529.0,2800.0,1392.0,0.12073900598490762,0.49714285714285716
916,6.0,5.0,1.0,3.0,0.1111111111111111,0.6666666666666666,11529.0,2800.0,1392.0,0.12073900598490762,0.49714285714285716
917,6.0,5.0,1.0,3.0,0.1111111111111111,0.7777777777777777,11529.0,640.0,192.0,0.016653655997918293,0.3
918,6.0,5.0,1.0,3.0,0.1111111111111111,0.8888888888888888,11529.0,64.0,0.0,0.0,0.0
919,6.0,5.0,1.0,3.0,0.1111111111111111,1.0,11529.0,64.0,0.0,0.0,0.0
920,6.0,5.0,1.0,3.0,0.2222222222222222,0.0,5385.0,15625.0,5385.0,1.0,0.34464
921,6.0,5.0,1.0,3.0,0.2222222222222222,0.1111111111111111,5385.0,14896.0,4912.0,0.912163416898793,0.3297529538131042
922,6.0,5.0,1.0,3.0,0.2222222222222222,0.2222222222222222,5385.0,11980.0,3340.0,0.6202414113277623,0.27879799666110183
923,6.0,5.0,1.0,3.0,0.2222222222222222,0.3333333333333333,5385.0,11980.0,3340.0,0.6202414113277623,0.27879799666110183
924,6.0,5.0,1.0,3.0,0.2222222222222222,0.4444444444444444,5385.0,7120.0,1360.0,0.2525533890436397,0.19101123595505617
925,6.0,5.0,1.0,3.0,0.2222222222222222,0.5555555555555556,5385.0,2800.0,240.0,0.04456824512534819,0.08571428571428572
926,6.0,5.0,1.0,3.0,0.2222222222222222,0.6666666666666666,5385.0,2800.0,240.0,0.04456824512534819,0.08571428571428572
927,6.0,5.0,1.0,3.0,0.2222222222222222,0.7777777777777777,5385.0,640.0,0.0,0.0,0.0
928,6.0,5.0,1.0,3.0,0.2222222222222222,0.8888888888888888,5385.0,64.0,0.0,0.0,0.0
929,6.0,5.0,1.0,3.0,0.2222222222222222,1.0,5385.0,64.0,0.0,0.0,0.0
930,6.0,5.0,1.0,3.0,0.3333333333333333,0.0,5385.0,15625.0,5385.0,1.0,0.34464
931,6.0,5.0,1.0,3.0,0.3333333333333333,0.1111111111111111,5385.0,14896.0,4912.0,0.912163416898793,0.3297529538131042
932,6.0,5.0,1.0,3.0,0.3333333333333333,0.2222222222222222,5385.0,11980.0,3340.0,0.6202414113277623,0.27879799666110183
933,6.0,5.0,1.0,3.0,0.3333333333333333,0.3333333333333333,5385.0,11980.0,3340.0,0.6202414113277623,0.27879799666110183
934,6.0,5.0,1.0,3.0,0.3333333333333333,0.4444444444444444,5385.0,7120.0,1360.0,0.2525533890436397,0.19101123595505617
935,6.0,5.0,1.0,3.0,0.3333333333333333,0.5555555555555556,5385.0,2800.0,240.0,0.04456824512534819,0.08571428571428572
936,6.0,5.0,1.0,3.0,0.3333333333333333,0.6666666666666666,5385.0,2800.0,240.0,0.04456824512534819,0.08571428571428572
937,6.0,5.0,1.0,3.0,0.3333333333333333,0.7777777777777777,5385.0,640.0,0.0,0.0,0.0
938,6.0,5.0,1.0,3.0,0.3333333333333333,0.8888888888888888,5385.0,64.0,0.0,0.0,0.0
939,6.0,5.0,1.0,3.0,0.3333333333333333,1.0,5385.0,64.0,0.0,0.0,0.0
940,6.0,5.0,1.0,3.0,0.4444444444444444,0.0,1545.0,15625.0,1545.0,1.0,0.09888
941,6.0,5.0,1.0,3.0,0.4444444444444444,0.1111111111111111,1545.0,14896.0,1312.0,0.8491909385113269,0.08807733619763695
942,6.0,5.0,1.0,3.0,0.4444444444444444,0.2222222222222222,1545.0,11980.0,700.0,0.45307443365695793,0.05843071786310518
943,6.0,5.0,1.0,3.0,0.4444444444444444,0.3333333333333333,1545.0,11980.0,700.0,0.45307443365695793,0.05843071786310518
944,6.0,5.0,1.0,3.0,0.4444444444444444,0.4444444444444444,1545.0,7120.0,160.0,0.10355987055016182,0.02247191011235955
945,6.0,5.0,1.0,3.0,0.4444444444444444,0.5555555555555556,1545.0,2800.0,0.0,0.0,0.0
946,6.0,5.0,1.0,3.0,0.4444444444444444,0.6666666666666666,1545.0,2800.0,0.0,0.0,0.0
947,6.0,5.0,1.0,3.0,0.4444444444444444,0.7777777777777777,1545.0,640.0,0.0,0.0,0.0
948,6.0,5.0,1.0,3.0,0.4444444444444444,0.8888888888888888,1545.0,64.0,0.0,0.0,0.0
949,6.0,5.0,1.0,3.0,0.4444444444444444,1.0,1545.0,64.0,0.0,0.0,0.0
950,6.0,5.0,1.0,3.0,0.5555555555555556,0.0,265.0,15625.0,265.0,1.0,0.01696
951,6.0,5.0,1.0,3.0,0.5555555555555556,0.1111111111111111,265.0,14896.0,192.0,0.7245283018867924,0.01288936627282492
952,6.0,5.0,1.0,3.0,0.5555555555555556,0.2222222222222222,265.0,11980.0,60.0,0.22641509433962265,0.005008347245409015
953,6.0,5.0,1.0,3.0,0.5555555555555556,0.3333333333333333,265.0,11980.0,60.0,0.22641509433962265,0.005008347245409015
954,6.0,5.0,1.0,3.0,0.5555555555555556,0.4444444444444444,265.0,7120.0,0.0,0.0,0.0
955,6.0,5.0,1.0,3.0,0.5555555555555556,0.5555555555555556,265.0,2800.0,0.0,0.0,0.0
956,6.0,5.0,1.0,3.0,0.5555555555555556,0.6666666666666666,265.0,2800.0,0.0,0.0,0.0
957,6.0,5.0,1.0,3.0,0.5555555555555556,0.7777777777777777,265.0,640.0,0.0,0.0,0.0
958,6.0,5.0,1.0,3.0,0.5555555555555556,0.8888888888888888,265.0,64.0,0.0,0.0,0.0
959,6.0,5.0,1.0,3.0,0.5555555555555556,1.0,265.0,64.0,0.0,0.0,0.0
960,6.0,5.0,1.0,3.0,0.6666666666666666,0.0,265.0,15625.0,265.0,1.0,0.01696
961,6.0,5.0,1.0,3.0,0.6666666666666666,0.1111111111111111,265.0,14896.0,192.0,0.7245283018867924,0.01288936627282492
962,6.0,5.0,1.0,3.0,0.6666666666666666,0.2222222222222222,265.0,11980.0,60.0,0.22641509433962265,0.005008347245409015
963,6.0,5.0,1.0,3.0,0.6666666666666666,0.3333333333333333,265.0,11980.0,60.0,0.22641509433962265,0.005008347245409015
964,6.0,5.0,1.0,3.0,0.6666666666666666,0.4444444444444444,265.0,7120.0,0.0,0.0,0.0
965,6.0,5.0,1.0,3.0,0.6666666666666666,0.5555555555555556,265.0,2800.0,0.0,0.0,0.0
966,6.0,5.0,1.0,3.0,0.6666666666666666,0.6666666666666666,265.0,2800.0,0.0,0.0,0.0
967,6.0,5.0,1.0,3.0,0.6666666666666666,0.7777777777777777,265.0,640.0,0.0,0.0,0.0
968,6.0,5.0,1.0,3.0,0.6666666666666666,0.8888888888888888,265.0,64.0,0.0,0.0,0.0
969,6.0,5.0,1.0,3.0,0.6666666666666666,1.0,265.0,64.0,0.0,0.0,0.0
970,6.0,5.0,1.0,3.0,0.7777777777777777,0.0,25.0,15625.0,25.0,1.0,0.0016
971,6.0,5.0,1.0,3.0,0.7777777777777777,0.1111111111111111,25.0,14896.0,12.0,0.48,0.0008055853920515575
972,6.0,5.0,1.0,3.0,0.7777777777777777,0.2222222222222222,25.0,11980.0,0.0,0.0,0.0
973,6.0,5.0,1.0,3.0,0.7777777777777777,0.3333333333333333,25.0,11980.0,0.0,0.0,0.0
974,6.0,5.0,1.0,3.0,0.7777777777777777,0.4444444444444444,25.0,7120.0,0.0,0.0,0.0
975,6.0,5.0,1.0,3.0,0.7777777777777777,0.5555555555555556,25.0,2800.0,0.0,0.0,0.0
976,6.0,5.0,1.0,3.0,0.7777777777777777,0.6666666666666666,25.0,2800.0,0.0,0.0,0.0
977,6.0,5.0,1.0,3.0,0.7777777777777777,0.7777777777777777,25.0,640.0,0.0,0.0,0.0
978,6.0,5.0,1.0,3.0,0.7777777777777777,0.8888888888888888,25.0,64.0,0.0,0.0,0.0
979,6.0,5.0,1.0,3.0,0.7777777777777777,1.0,25.0,64.0,0.0,0.0,0.0
980,6.0,5.0,1.0,3.0,0.8888888888888888,0.0,1.0,15625.0,1.0,1.0,6.4e-05
981,6.0,5.0,1.0,3.0,0.8888888888888888,0.1111111111111111,1.0,14896.0,0.0,0.0,0.0
982,6.0,5.0,1.0,3.0,0.8888888888888888,0.2222222222222222,1.0,11980.0,0.0,0.0,0.0
983,6.0,5.0,1.0,3.0,0.8888888888888888,0.3333333333333333,1.0,11980.0,0.0,0.0,0.0
984,6.0,5.0,1.0,3.0,0.8888888888888888,0.4444444444444444,1.0,7120.0,0.0,0.0,0.0
985,6.0,5.0,1.0,3.0,0.8888888888888888,0.5555555555555556,1.0,2800.0,0.0,0.0,0.0
986,6.0,5.0,1.0,3.0,0.8888888888888888,0.6666666666666666,1.0,2800.0,0.0,0.0,0.0
987,6.0,5.0,1.0,3.0,0.8888888888888888,0.7777777777777777,1.0,640.0,0.0,0.0,0.0
988,6.0,5.0,1.0,3.0,0.8888888888888888,0.8888888888888888,1.0,64.0,0.0,0.0,0.0
989,6.0,5.0,1.0,3.0,0.8888888888888888,1.0,1.0,64.0,0.0,0.0,0.0
990,6.0,5.0,1.0,3.0,1.0,0.0,1.0,15625.0,1.0,1.0,6.4e-05
991,6.0,5.0,1.0,3.0,1.0,0.1111111111111111,1.0,14896.0,0.0,0.0,0.0
992,6.0,5.0,1.0,3.0,1.0,0.2222222222222222,1.0,11980.0,0.0,0.0,0.0
993,6.0,5.0,1.0,3.0,1.0,0.3333333333333333,1.0,11980.0,0.0,0.0,0.0
994,6.0,5.0,1.0,3.0,1.0,0.4444444444444444,1.0,7120.0,0.0,0.0,0.0
995,6.0,5.0,1.0,3.0,1.0,0.5555555555555556,1.0,2800.0,0.0,0.0,0.0
996,6.0,5.0,1.0,3.0,1.0,0.6666666666666666,1.0,2800.0,0.0,0.0,0.0
997,6.0,5.0,1.0,3.0,1.0,0.7777777777777777,1.0,640.0,0.0,0.0,0.0
998,6.0,5.0,1.0,3.0,1.0,0.8888888888888888,1.0,64.0,0.0,0.0,0.0
999,6.0,5.0,1.0,3.0,1.0,1.0,1.0,64.0,0.0,0.0,0.0
1000,6.0,5.0,1.0,4.0,0.0,0.0,15625.0,15625.0,15625.0,1.0,1.0
1001,6.0,5.0,1.0,4.0,0.0,0.1111111111111111,15625.0,11529.0,11529.0,0.737856,1.0
1002,6.0,5.0,1.0,4.0,0.0,0.2222222222222222,15625.0,5385.0,5385.0,0.34464,1.0
1003,6.0,5.0,1.0,4.0,0.0,0.3333333333333333,15625.0,5385.0,5385.0,0.34464,1.0
1004,6.0,5.0,1.0,4.0,0.0,0.4444444444444444,15625.0,1545.0,1545.0,0.09888,1.0
1005,6.0,5.0,1.0,4.0,0.0,0.5555555555555556,15625.0,265.0,265.0,0.01696,1.0
1006,6.0,5.0,1.0,4.0,0.0,0.6666666666666666,15625.0,265.0,265.0,0.01696,1.0
1007,6.0,5.0,1.0,4.0,0.0,0.7777777777777777,15625.0,25.0,25.0,0.0016,1.0
1008,6.0,5.0,1.0,4.0,0.0,0.8888888888888888,15625.0,1.0,1.0,6.4e-05,1.0
1009,6.0,5.0,1.0,4.0,0.0,1.0,15625.0,1.0,1.0,6.4e-05,1.0
1010,6.0,5.0,1.0,4.0,0.1111111111111111,0.0,11529.0,15625.0,11529.0,1.0,0.737856
1011,6.0,5.0,1.0,4.0,0.1111111111111111,0.1111111111111111,11529.0,11529.0,8162.0,0.7079538554948391,0.7079538554948391
1012,6.0,5.0,1.0,4.0,0.1111111111111111,0.2222222222222222,11529.0,5385.0,3476.0,0.30150056379564577,0.6454967502321263
1013,6.0,5.0,1.0,4.0,0.1111111111111111,0.3333333333333333,11529.0,5385.0,3476.0,0.30150056379564577,0.6454967502321263
1014,6.0,5.0,1.0,4.0,0.1111111111111111,0.4444444444444444,11529.0,1545.0,851.0,0.0738138606991066,0.5508090614886731
1015,6.0,5.0,1.0,4.0,0.1111111111111111,0.5555555555555556,11529.0,265.0,111.0,0.009627894873796514,0.4188679245283019
1016,6.0,5.0,1.0,4.0,0.1111111111111111,0.6666666666666666,11529.0,265.0,111.0,0.009627894873796514,0.4188679245283019
1017,6.0,5.0,1.0,4.0,0.1111111111111111,0.7777777777777777,11529.0,25.0,6.0,0.0005204267499349467,0.24
1018,6.0,5.0,1.0,4.0,0.1111111111111111,0.8888888888888888,11529.0,1.0,0.0,0.0,0.0
1019,6.0,5.0,1.0,4.0,0.1111111111111111,1.0,11529.0,1.0,0.0,0.0,0.0
1020,6.0,5.0,1.0,4.0,0.2222222222222222,0.0,5385.0,15625.0,5385.0,1.0,0.34464
1021,6.0,5.0,1.0,4.0,0.2222222222222222,0.1111111111111111,5385.0,11529.0,3476.0,0.6454967502321263,0.30150056379564577
1022,6.0,5.0,1.0,4.0,0.2222222222222222,0.2222222222222222,5385.0,5385.0,1220.0,0.2265552460538533,0.2265552460538533
1023,6.0,5.0,1.0,4.0,0.2222222222222222,0.3333333333333333,5385.0,5385.0,1220.0,0.2265552460538533,0.2265552460538533
1024,6.0,5.0,1.0,4.0,0.2222222222222222,0.4444444444444444,5385.0,1545.0,215.0,0.039925719591457756,0.13915857605177995
1025,6.0,5.0,1.0,4.0,0.2222222222222222,0.5555555555555556,5385.0,265.0,15.0,0.002785515320334262,0.05660377358490566
1026,6.0,5.0,1.0,4.0,0.2222222222222222,0.6666666666666666,5385.0,265.0,15.0,0.002785515320334262,0.05660377358490566
1027,6.0,5.0,1.0,4.0,0.2222222222222222,0.7777777777777777,5385.0,25.0,0.0,0.0,0.0
1028,6.0,5.0,1.0,4.0,0.2222222222222222,0.8888888888888888,5385.0,1.0,0.0,0.0,0.0
1029,6.0,5.0,1.0,4.0,0.2222222222222222,1.0,5385.0,1.0,0.0,0.0,0.0
1030,6.0,5.0,1.0,4.0,0.3333333333333333,0.0,5385.0,15625.0,5385.0,1.0,0.34464
1031,6.0,5.0,1.0,4.0,0.3333333333333333,0.1111111111111111,5385.0,11529.0,3476.0,0.6454967502321263,0.30150056379564577
1032,6.0,5.0,1.0,4.0,0.3333333333333333,0.2222222222222222,5385.0,5385.0,1220.0,0.2265552460538533,0.2265552460538533
1033,6.0,5.0,1.0,4.0,0.3333333333333333,0.3333333333333333,5385.0,5385.0,1220.0,0.2265552460538533,0.2265552460538533
1034,6.0,5.0,1.0,4.0,0.3333333333333333,0.4444444444444444,5385.0,1545.0,215.0,0.039925719591457756,0.13915857605177995
1035,6.0,5.0,1.0,4.0,0.3333333333333333,0.5555555555555556,5385.0,265.0,15.0,0.002785515320334262,0.05660377358490566
1036,6.0,5.0,1.0,4.0,0.3333333333333333,0.6666666666666666,5385.0,265.0,15.0,0.002785515320334262,0.05660377358490566
1037,6.0,5.0,1.0,4.0,0.3333333333333333,0.7777777777777777,5385.0,25.0,0.0,0.0,0.0
1038,6.0,5.0,1.0,4.0,0.3333333333333333,0.8888888888888888,5385.0,1.0,0.0,0.0,0.0
1039,6.0,5.0,1.0,4.0,0.3333333333333333,1.0,5385.0,1.0,0.0,0.0,0.0
1040,6.0,5.0,1.0,4.0,0.4444444444444444,0.0,1545.0,15625.0,1545.0,1.0,0.09888
1041,6.0,5.0,1.0,4.0,0.4444444444444444,0.1111111111111111,1545.0,11529.0,851.0,0.5508090614886731,0.0738138606991066
1042,6.0,5.0,1.0,4.0,0.4444444444444444,0.2222222222222222,1545.0,5385.0,215.0,0.13915857605177995,0.039925719591457756
1043,6.0,5.0,1.0,4.0,0.4444444444444444,0.3333333333333333,1545.0,5385.0,215.0,0.13915857605177995,0.039925719591457756
1044,6.0,5.0,1.0,4.0,0.4444444444444444,0.4444444444444444,1545.0,1545.0,20.0,0.012944983818770227,0.012944983818770227
1045,6.0,5.0,1.0,4.0,0.4444444444444444,0.5555555555555556,1545.0,265.0,0.0,0.0,0.0
1046,6.0,5.0,1.0,4.0,0.4444444444444444,0.6666666666666666,1545.0,265.0,0.0,0.0,0.0
1047,6.0,5.0,1.0,4.0,0.4444444444444444,0.7777777777777777,1545.0,25.0,0.0,0.0,0.0
1048,6.0,5.0,1.0,4.0,0.4444444444444444,0.8888888888888888,1545.0,1.0,0.0,0.0,0.0
1049,6.0,5.0,1.0,4.0,0.4444444444444444,1.0,1545.0,1.0,0.0,0.0,0.0
1050,6.0,5.0,1.0,4.0,0.5555555555555556,0.0,265.0,15625.0,265.0,1.0,0.01696
1051,6.0,5.0,1.0,4.0,0.5555555555555556,0.1111111111111111,265.0,11529.0,111.0,0.4188679245283019,0.009627894873796514
1052,6.0,5.0,1.0,4.0,0.5555555555555556,0.2222222222222222,265.0,5385.0,15.0,0.05660377358490566,0.002785515320334262
1053,6.0,5.0,1.0,4.0,0.5555555555555556,0.3333333333333333,265.0,5385.0,15.0,0.05660377358490566,0.002785515320334262
1054,6.0,5.0,1.0,4.0,0.5555555555555556,0.4444444444444444,265.0,1545.0,0.0,0.0,0.0
1055,6.0,5.0,1.0,4.0,0.5555555555555556,0.5555555555555556,265.0,265.0,0.0,0.0,0.0
1056,6.0,5.0,1.0,4.0,0.5555555555555556,0.6666666666666666,265.0,265.0,0.0,0.0,0.0
1057,6.0,5.0,1.0,4.0,0.5555555555555556,0.7777777777777777,265.0,25.0,0.0,0.0,0.0
1058,6.0,5.0,1.0,4.0,0.5555555555555556,0.8888888888888888,265.0,1.0,0.0,0.0,0.0
1059,6.0,5.0,1.0,4.0,0.5555555555555556,1.0,265.0,1.0,0.0,0.0,0.0
1060,6.0,5.0,1.0,4.0,0.6666666666666666,0.0,265.0,15625.0,265.0,1.0,0.01696
1061,6.0,5.0,1.0,4.0,0.6666666666666666,0.1111111111111111,265.0,11529.0,111.0,0.4188679245283019,0.009627894873796514
1062,6.0,5.0,1.0,4.0,0.6666666666666666,0.2222222222222222,265.0,5385.0,15.0,0.05660377358490566,0.002785515320334262
1063,6.0,5.0,1.0,4.0,0.6666666666666666,0.3333333333333333,265.0,5385.0,15.0,0.05660377358490566,0.002785515320334262
1064,6.0,5.0,1.0,4.0,0.6666666666666666,0.4444444444444444,265.0,1545.0,0.0,0.0,0.0
1065,6.0,5.0,1.0,4.0,0.6666666666666666,0.5555555555555556,265.0,265.0,0.0,0.0,0.0
1066,6.0,5.0,1.0,4.0,0.6666666666666666,0.6666666666666666,265.0,265.0,0.0,0.0,0.0
1067,6.0,5.0,1.0,4.0,0.6666666666666666,0.7777777777777777,265.0,25.0,0.0,0.0,0.0
1068,6.0,5.0,1.0,4.0,0.6666666666666666,0.8888888888888888,265.0,1.0,0.0,0.0,0.0
1069,6.0,5.0,1.0,4.0,0.6666666666666666,1.0,265.0,1.0,0.0,0.0,0.0
1070,6.0,5.0,1.0,4.0,0.7777777777777777,0.0,25.0,15625.0,25.0,1.0,0.0016
1071,6.0,5.0,1.0,4.0,0.7777777777777777,0.1111111111111111,25.0,11529.0,6.0,0.24,0.0005204267499349467
1072,6.0,5.0,1.0,4.0,0.7777777777777777,0.2222222222222222,25.0,5385.0,0.0,0.0,0.0
1073,6.0,5.0,1.0,4.0,0.7777777777777777,0.3333333333333333,25.0,5385.0,0.0,0.0,0.0
