constr_count,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b,p_ap_b,strat,id
19,0.0,0.1111111111111111,129600,172800,720,0.005555555555555557,0.004166666666666668,2.314814814814815e-05,Random,f314817c-19
21,0.0,0.5555555555555556,72000,73400,0,0.0,0.0,0.0,Random,bbf7a5de-21
16,0.6666666666666666,0.1111111111111111,165361,315000,0,0.0,0.0,0.0,Random,f314817c-16
14,0.0,0.6666666666666666,453600,93335,0,0.0,0.0,0.0,Random,f314817c-14
20,0.0,1.0,86400,1,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-20
20,0.0,0.3333333333333333,86400,137233,170,0.0019675925925925924,0.0012387691007265016,2.4373929065220514e-06,Enumeration,8cce13a3-20
15,0.6666666666666666,0.1111111111111111,185002,420000,8,4.324277575377562e-05,1.9047619047619046e-05,8.236719191195358e-10,Random,f314817c-15
13,0.0,0.3333333333333333,544320,595103,13509,0.02481812169312169,0.022700272053745318,0.0005633781142968207,Random,c1ffdd0d-13
13,0.3333333333333333,0.5555555555555556,543520,309547,202,0.0003716514571680895,0.0006525664923258827,2.425272877719832e-07,Random,c1ffdd0d-13
21,0.0,0.3333333333333333,72000,103259,93,0.0012916666666666669,0.0009006478854143463,1.1633368519935308e-06,Random,f314817c-21
16,0.0,0.0,302400,315000,3600,0.011904761904761904,0.011428571428571429,0.00013605442176870748,Random,bbf7a5de-16
21,0.0,1.0,72000,1,0,0.0,0.0,0.0,Enumeration,8cce13a3-21
16,0.0,0.1111111111111111,302400,315000,3600,0.011904761904761904,0.011428571428571429,0.00013605442176870748,Enumeration,f314817c-16
17,0.0,0.7777777777777777,201600,9761,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-17
17,0.3333333333333333,0.6666666666666666,201529,54248,0,0.0,0.0,0.0,Random,c1ffdd0d-17
17,0.2222222222222222,0.5555555555555556,201600,141841,0,0.0,0.0,0.0,Random,bbf7a5de-17
12,0.0,0.0,635040,756000,34560,0.05442176870748298,0.045714285714285714,0.002487852283770651,Random,c1ffdd0d-12
8,0.0,0.3333333333333333,1382976,1566380,224004,0.1619724420380397,0.1430074439152696,0.023163264920574217,Enumeration,c1ffdd0d-8
17,0.0,0.4444444444444444,201600,221244,83,0.0004117063492063492,0.0003751514165355897,1.5445222010145805e-07,Enumeration,f314817c-17
1,0.0,0.5555555555555556,4941258,1876240,1433352,0.2900783565642596,0.763949174945636,0.2216051211668521,Enumeration,bbf7a5de-1
16,0.1111111111111111,0.1111111111111111,302400,315000,3600,0.011904761904761904,0.011428571428571429,0.00013605442176870748,Random,c1ffdd0d-16
12,0.1111111111111111,0.6666666666666666,635040,134420,28,4.409171075837743e-05,0.0002083023359619104,9.184406347526915e-09,Random,8cce13a3-12
18,0.4444444444444444,0.5555555555555556,170262,126145,0,0.0,0.0,0.0,Random,f314817c-18
19,0.0,0.8888888888888888,129600,594,0,0.0,0.0,0.0,Enumeration,f314817c-19
15,0.0,0.6666666666666666,378000,81325,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-15
6,0.0,0.3333333333333333,2016840,2191268,632536,0.3136272584835684,0.28866208971244045,0.09053229982465057,Enumeration,f314817c-6
17,0.4444444444444444,0.3333333333333333,198563,249355,1441,0.0072571425693608565,0.005778909586733772,4.193837076637323e-05,Random,bbf7a5de-17
14,0.6666666666666666,0.4444444444444444,214930,427292,0,0.0,0.0,0.0,Random,f314817c-14
10,0.0,0.4444444444444444,987840,973280,46438,0.047009637188208615,0.04771288837744534,0.0022429655718252013,Enumeration,c1ffdd0d-10
18,0.4444444444444444,0.4444444444444444,170262,191303,5,2.9366505738215222e-05,2.6136547780223e-05,7.675390803650548e-10,Random,8cce13a3-18
14,0.3333333333333333,0.4444444444444444,453417,427292,963,0.0021238727264306367,0.0022537281297098947,4.786631707480372e-06,Random,8cce13a3-14
20,0.1111111111111111,0.1111111111111111,86400,138240,540,0.00625,0.00390625,2.44140625e-05,Random,8cce13a3-20
5,0.7777777777777777,0.5555555555555556,83387,1201380,264,0.003165961121038052,0.00021974729061579186,6.957113785430467e-07,Random,c1ffdd0d-5
15,0.1111111111111111,0.4444444444444444,378000,358659,252,0.0006666666666666666,0.0007026172492534692,4.6841149950231286e-07,Random,8cce13a3-15
21,0.0,0.0,72000,103680,270,0.00375,0.0026041666666666665,9.765625e-06,Random,bbf7a5de-21
12,0.7777777777777777,0.2222222222222222,63139,755893,0,0.0,0.0,0.0,Random,77050719-12
13,0.5555555555555556,0.3333333333333333,430700,595103,1730,0.00401671697237056,0.0029070597862890964,1.1676836383283349e-05,Random,f314817c-13
9,0.0,0.3333333333333333,1185408,1342299,157131,0.13255436103012633,0.11706110188564545,0.015516959561934248,Enumeration,f314817c-9
15,0.4444444444444444,0.6666666666666666,372039,81325,0,0.0,0.0,0.0,Random,f314817c-15
17,0.5555555555555556,0.4444444444444444,173045,221244,14,8.09038111473894e-05,6.327855218672596e-05,5.119476035795103e-09,Random,c1ffdd0d-17
9,0.0,0.2222222222222222,1185408,1360681,172681,0.1456722073750135,0.126907776326707,0.01848693591056589,Enumeration,77050719-9
13,0.4444444444444444,0.4444444444444444,526884,513892,1689,0.0032056391919283943,0.003286682804947343,1.0535919210976348e-05,Random,f314817c-13
6,0.0,0.6666666666666666,2016840,346230,26277,0.013028797524840841,0.0758946365133004,0.0009888158523531836,Random,bbf7a5de-6
7,0.0,0.4444444444444444,1613472,1571372,204607,0.1268116211499177,0.13020914207456924,0.016512032395016085,Random,b7b41eb5-7
15,0.0,0.1111111111111111,378000,420000,8100,0.021428571428571432,0.019285714285714285,0.00041326530612244896,Enumeration,c1ffdd0d-15
11,0.7777777777777777,0.3333333333333333,67502,932441,0,0.0,0.0,0.0,Random,c1ffdd0d-11
19,0.0,0.3333333333333333,129600,171054,195,0.0015046296296296294,0.0011399908800729596,1.7152640556653324e-06,Enumeration,f314817c-19
17,0.6666666666666666,0.3333333333333333,102280,249355,0,0.0,0.0,0.0,Random,f314817c-17
16,0.0,0.5555555555555556,302400,183298,0,0.0,0.0,0.0,Enumeration,bbf7a5de-16
16,0.0,0.6666666666666666,302400,71663,0,0.0,0.0,0.0,Enumeration,f314817c-16
2,0.0,0.5555555555555556,4117715,1688342,913549,0.2218582393390509,0.5410923853105591,0.120045803924768,Random,c1ffdd0d-2
10,0.0,0.7777777777777777,987840,26224,0,0.0,0.0,0.0,Random,c1ffdd0d-10
2,0.0,1.0,4117715,1,0,0.0,0.0,0.0,Enumeration,f314817c-2
12,0.0,0.5555555555555556,635040,389634,1234,0.00194318468127992,0.003167074741937305,6.154211123001125e-06,Random,c1ffdd0d-12
15,0.0,0.7777777777777777,378000,14049,0,0.0,0.0,0.0,Random,f314817c-15
14,0.3333333333333333,0.5555555555555556,453417,260248,14,3.087665438216917e-05,5.3794841843164976e-05,1.6610047391348574e-09,Random,f314817c-14
12,0.6666666666666666,0.4444444444444444,262742,645765,39,0.0001484345860197456,6.039348679473183e-05,8.964482210664993e-09,Random,8cce13a3-12
15,0.1111111111111111,0.4444444444444444,378000,358659,252,0.0006666666666666666,0.0007026172492534692,4.6841149950231286e-07,Random,c1ffdd0d-15
23,0.0,0.0,48000,64800,48,0.001,0.0007407407407407407,7.407407407407406e-07,Random,c1ffdd0d-23
23,0.0,0.5555555555555556,48000,45345,0,0.0,0.0,0.0,Random,f314817c-23
21,0.4444444444444444,0.4444444444444444,70474,97344,0,0.0,0.0,0.0,Random,77050719-21
13,0.7777777777777777,0.5555555555555556,56695,309547,0,0.0,0.0,0.0,Random,c1ffdd0d-13
19,0.4444444444444444,0.4444444444444444,127892,154192,0,0.0,0.0,0.0,Random,c1ffdd0d-19
16,0.0,0.4444444444444444,302400,280225,83,0.0002744708994708996,0.00029619056115621383,8.129568973533647e-08,Enumeration,8cce13a3-16
19,0.4444444444444444,0.4444444444444444,127892,154192,0,0.0,0.0,0.0,Random,8cce13a3-19
22,0.3333333333333333,0.5555555555555556,59958,61218,0,0.0,0.0,0.0,Random,bbf7a5de-22
8,0.5555555555555556,0.6666666666666666,888677,271051,355,0.00039947022371457797,0.001309716621595198,5.231927918313349e-07,Random,bbf7a5de-8
14,0.0,0.8888888888888888,453600,893,0,0.0,0.0,0.0,Enumeration,f314817c-14
10,0.0,0.2222222222222222,987840,1133892,103572,0.1048469387755102,0.09134203257453093,0.0095769324969725,Random,c1ffdd0d-10
20,0.2222222222222222,0.2222222222222222,86400,138240,540,0.00625,0.00390625,2.44140625e-05,Random,8cce13a3-20
19,0.5555555555555556,0.2222222222222222,114550,172800,17,0.00014840680925360105,9.837962962962964e-05,1.4600206928884363e-08,Random,c1ffdd0d-19
11,0.0,0.1111111111111111,846720,945000,86400,0.1020408163265306,0.09142857142857144,0.009329446064139942,Enumeration,c1ffdd0d-11
13,0.6666666666666666,0.4444444444444444,228784,513892,0,0.0,0.0,0.0,Random,c1ffdd0d-13
21,0.0,0.8888888888888888,72000,574,0,0.0,0.0,0.0,Enumeration,f314817c-21
21,0.0,0.5555555555555556,72000,73400,0,0.0,0.0,0.0,Enumeration,bbf7a5de-21
6,0.0,0.6666666666666666,2016840,346230,26277,0.013028797524840841,0.0758946365133004,0.0009888158523531836,Enumeration,bbf7a5de-6
7,0.0,0.4444444444444444,1613472,1571372,204607,0.1268116211499177,0.13020914207456924,0.016512032395016085,Enumeration,b7b41eb5-7
15,0.7777777777777777,0.2222222222222222,49884,419909,0,0.0,0.0,0.0,Random,8cce13a3-15
7,0.0,0.4444444444444444,1613472,1571372,204607,0.1268116211499177,0.13020914207456924,0.016512032395016085,Random,f314817c-7
18,0.6666666666666666,0.1111111111111111,90594,216000,0,0.0,0.0,0.0,Random,f314817c-18
21,0.0,0.4444444444444444,72000,97344,0,0.0,0.0,0.0,Enumeration,8cce13a3-21
14,0.4444444444444444,0.4444444444444444,445834,427292,645,0.0014467268086328095,0.0015095063797122342,2.183843347331947e-06,Random,c1ffdd0d-14
23,0.0,0.5555555555555556,48000,45345,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-23
6,0.0,0.1111111111111111,2016840,2222640,661500,0.32798833819241985,0.2976190476190476,0.0976155768429821,Random,bbf7a5de-6
12,0.3333333333333333,0.6666666666666666,634171,134420,27,4.257526755401934e-05,0.00020086296682041363,8.55179455407322e-09,Random,bbf7a5de-12
16,0.5555555555555556,0.2222222222222222,266061,315000,355,0.0013342804845505349,0.001126984126984127,1.5037129270331428e-06,Random,77050719-16
14,0.4444444444444444,0.4444444444444444,445834,427292,645,0.0014467268086328095,0.0015095063797122342,2.183843347331947e-06,Random,8cce13a3-14
18,0.1111111111111111,0.4444444444444444,172800,191303,5,2.8935185185185186e-05,2.6136547780223e-05,7.562658501221932e-10,Random,8cce13a3-18
19,0.3333333333333333,0.2222222222222222,129553,172800,687,0.005302849027039127,0.003975694444444444,2.1082507416527082e-05,Random,8cce13a3-19
19,0.3333333333333333,0.3333333333333333,129553,171054,190,0.0014665812447415346,0.0011107603446864733,1.629020288919824e-06,Random,c1ffdd0d-19
15,0.6666666666666666,0.3333333333333333,185002,413180,3,1.6216040907665868e-05,7.260758023137616e-06,1.177407491238627e-10,Random,c1ffdd0d-15
16,0.3333333333333333,0.5555555555555556,302326,183298,0,0.0,0.0,0.0,Random,f314817c-16
21,0.5555555555555556,0.5555555555555556,60146,73400,0,0.0,0.0,0.0,Random,c1ffdd0d-21
9,0.7777777777777777,0.3333333333333333,62846,1342299,0,0.0,0.0,0.0,Random,c1ffdd0d-9
17,0.6666666666666666,0.4444444444444444,102280,221244,0,0.0,0.0,0.0,Random,8cce13a3-17
20,0.0,0.6666666666666666,86400,38834,0,0.0,0.0,0.0,Enumeration,77050719-20
19,0.2222222222222222,0.4444444444444444,129600,154192,0,0.0,0.0,0.0,Random,8cce13a3-19
11,0.0,0.3333333333333333,846720,932441,76861,0.09077499055177626,0.08242988028196957,0.007482571603779837,Random,bbf7a5de-11
14,0.0,0.2222222222222222,453600,503893,11557,0.0254783950617284,0.022935424782642343,0.0005843578135207178,Enumeration,77050719-14
19,0.0,0.4444444444444444,129600,154192,0,0.0,0.0,0.0,Enumeration,77050719-19
2,0.7777777777777777,0.6666666666666666,127478,475233,713,0.005593121950454196,0.0015003166867620724,8.391454193361659e-06,Random,f314817c-2
18,0.0,0.1111111111111111,172800,216000,2160,0.0125,0.01,0.000125,Random,8cce13a3-18
11,0.6666666666666666,0.3333333333333333,305171,932441,600,0.0019661108034511802,0.000643472348384509,1.2651379358808844e-06,Random,77050719-11
21,0.5555555555555556,0.1111111111111111,60146,103680,0,0.0,0.0,0.0,Random,f314817c-21
14,0.2222222222222222,0.4444444444444444,453600,427292,979,0.002158289241622575,0.0022911732492066315,4.945014574456112e-06,Random,8cce13a3-14
2,0.0,0.4444444444444444,4117715,3235094,2098058,0.5095199643491597,0.6485307691213918,0.33043937436206466,Enumeration,f314817c-2
13,0.0,0.1111111111111111,544320,604800,19440,0.03571428571428571,0.03214285714285714,0.0011479591836734693,Enumeration,8cce13a3-13
16,0.2222222222222222,0.6666666666666666,302400,71663,0,0.0,0.0,0.0,Random,8cce13a3-16
14,0.6666666666666666,0.6666666666666666,214930,93335,0,0.0,0.0,0.0,Random,8cce13a3-14
19,0.0,0.4444444444444444,129600,154192,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-19
21,0.0,0.5555555555555556,72000,73400,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-21
13,0.0,0.6666666666666666,544320,107473,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-13
20,0.4444444444444444,0.1111111111111111,84734,138240,197,0.002324922699270659,0.0014250578703703706,3.313149390598378e-06,Random,f314817c-20
13,0.6666666666666666,0.6666666666666666,228784,107473,0,0.0,0.0,0.0,Random,f314817c-13
11,0.0,0.3333333333333333,846720,932441,76861,0.09077499055177626,0.08242988028196957,0.007482571603779837,Enumeration,c1ffdd0d-11
20,0.0,0.2222222222222222,86400,138240,540,0.00625,0.00390625,2.44140625e-05,Random,c1ffdd0d-20
18,0.2222222222222222,0.4444444444444444,172800,191303,5,2.8935185185185186e-05,2.6136547780223e-05,7.562658501221932e-10,Random,f314817c-18
19,0.6666666666666666,0.4444444444444444,74898,154192,0,0.0,0.0,0.0,Random,f314817c-19
5,0.0,0.4444444444444444,2521050,2126996,740496,0.2937252335336467,0.3481416984329073,0.1022580016750061,Enumeration,f314817c-5
10,0.0,0.4444444444444444,987840,973280,46438,0.047009637188208615,0.04771288837744534,0.0022429655718252013,Enumeration,f314817c-10
13,0.5555555555555556,0.6666666666666666,430700,107473,0,0.0,0.0,0.0,Random,c1ffdd0d-13
9,0.0,0.5555555555555556,1185408,672913,17910,0.015108722060252672,0.026615624902476247,0.00040212807911145325,Random,77050719-9
20,0.0,0.1111111111111111,86400,138240,540,0.00625,0.00390625,2.44140625e-05,Enumeration,77050719-20
13,0.6666666666666666,0.6666666666666666,228784,107473,0,0.0,0.0,0.0,Random,bbf7a5de-13
11,0.0,0.6666666666666666,846720,162928,462,0.0005456349206349206,0.0028356083668859863,1.5472069462175517e-06,Random,c1ffdd0d-11
15,0.5555555555555556,0.6666666666666666,321365,81325,0,0.0,0.0,0.0,Random,f314817c-15
4,0.0,0.0,2941225,3111696,1587600,0.5397750937109538,0.5102040816326531,0.27539545597497644,Random,77050719-4
23,0.0,0.1111111111111111,48000,64800,48,0.001,0.0007407407407407407,7.407407407407406e-07,Random,8cce13a3-23
20,0.0,0.4444444444444444,86400,125622,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-20
19,0.5555555555555556,0.4444444444444444,114550,154192,0,0.0,0.0,0.0,Random,f314817c-19
22,0.2222222222222222,0.5555555555555556,60000,61218,0,0.0,0.0,0.0,Random,bbf7a5de-22
22,0.4444444444444444,0.4444444444444444,58785,81074,0,0.0,0.0,0.0,Random,f314817c-22
10,0.3333333333333333,0.6666666666666666,984274,188220,425,0.0004317903348051457,0.0022579959621719264,9.749808324948834e-07,Random,f314817c-10
10,0.3333333333333333,0.5555555555555556,984274,576871,8068,0.008196904520489214,0.013985795784499482,0.0001146402326886028,Random,c1ffdd0d-10
18,0.5555555555555556,0.1111111111111111,149486,216000,152,0.0010168176284066736,0.0007037037037037037,7.155383311009927e-07,Random,c1ffdd0d-18
13,0.0,0.7777777777777777,544320,17006,0,0.0,0.0,0.0,Random,8cce13a3-13
15,0.5555555555555556,0.3333333333333333,321365,413180,560,0.0017425668632240598,0.001355341497652355,2.361773182161464e-06,Random,c1ffdd0d-15
13,0.0,0.3333333333333333,544320,595103,13509,0.02481812169312169,0.022700272053745318,0.0005633781142968207,Enumeration,c1ffdd0d-13
15,0.5555555555555556,0.6666666666666666,321365,81325,0,0.0,0.0,0.0,Random,c1ffdd0d-15
18,0.6666666666666666,0.3333333333333333,90594,213811,0,0.0,0.0,0.0,Random,bbf7a5de-18
7,0.7777777777777777,0.5555555555555556,65525,934345,0,0.0,0.0,0.0,Random,77050719-7
11,0.0,0.5555555555555556,846720,486125,7802,0.009214380196523054,0.016049370017999484,0.0001478849972605253,Random,8cce13a3-11
15,0.0,0.4444444444444444,378000,358659,252,0.0006666666666666666,0.0007026172492534692,4.6841149950231286e-07,Random,f314817c-15
18,0.5555555555555556,0.3333333333333333,149486,213811,88,0.0005886838901301794,0.0004115784501265136,2.422896031142261e-07,Random,c1ffdd0d-18
10,0.0,0.0,987840,1134000,103680,0.10495626822157436,0.09142857142857144,0.009596001665972513,Random,c1ffdd0d-10
19,0.0,0.1111111111111111,129600,172800,720,0.005555555555555557,0.004166666666666668,2.314814814814815e-05,Enumeration,f314817c-19
10,0.0,0.7777777777777777,987840,26224,0,0.0,0.0,0.0,Random,bbf7a5de-10
22,0.0,0.4444444444444444,60000,81074,0,0.0,0.0,0.0,Random,f314817c-22
12,0.0,0.4444444444444444,635040,645765,10309,0.016233623078861174,0.015964011676074114,0.000259153748375926,Random,f314817c-12
7,0.0,0.4444444444444444,1613472,1571372,204607,0.1268116211499177,0.13020914207456924,0.016512032395016085,Enumeration,f314817c-7
14,0.0,0.6666666666666666,453600,93335,0,0.0,0.0,0.0,Enumeration,f314817c-14
7,0.0,0.5555555555555556,1613472,934345,61138,0.037892197695404695,0.0654340741374974,0.0024794408732338197,Enumeration,c1ffdd0d-7
15,0.0,0.7777777777777777,378000,14049,0,0.0,0.0,0.0,Enumeration,f314817c-15
14,0.1111111111111111,0.6666666666666666,453600,93335,0,0.0,0.0,0.0,Random,f314817c-14
16,0.5555555555555556,0.6666666666666666,266061,71663,0,0.0,0.0,0.0,Random,f314817c-16
7,0.0,1.0,1613472,1,0,0.0,0.0,0.0,Enumeration,b7b41eb5-7
16,0.2222222222222222,0.6666666666666666,302400,71663,0,0.0,0.0,0.0,Random,bbf7a5de-16
5,0.0,0.2222222222222222,2521050,2592818,1102238,0.4372138593046548,0.4251119824067868,0.18586485046472376,Enumeration,bbf7a5de-5
7,0.0,1.0,1613472,1,0,0.0,0.0,0.0,Enumeration,f314817c-7
12,0.5555555555555556,0.4444444444444444,501407,645765,1695,0.003380487308713281,0.002624793849155653,8.873082295059366e-06,Random,77050719-12
15,0.0,0.4444444444444444,378000,358659,252,0.0006666666666666666,0.0007026172492534692,4.6841149950231286e-07,Random,77050719-15
11,0.6666666666666666,0.1111111111111111,305171,945000,705,0.0023101801940551363,0.000746031746031746,1.7234677638189114e-06,Random,f314817c-11
22,0.0,0.7777777777777777,60000,6999,0,0.0,0.0,0.0,Random,f314817c-22
18,0.0,0.6666666666666666,172800,50329,0,0.0,0.0,0.0,Random,c1ffdd0d-18
23,0.0,0.5555555555555556,48000,45345,0,0.0,0.0,0.0,Enumeration,f314817c-23
11,0.0,0.6666666666666666,846720,162928,462,0.0005456349206349206,0.0028356083668859863,1.5472069462175517e-06,Random,bbf7a5de-11
5,0.0,0.4444444444444444,2521050,2126996,740496,0.2937252335336467,0.3481416984329073,0.1022580016750061,Enumeration,77050719-5
10,0.0,0.4444444444444444,987840,973280,46438,0.047009637188208615,0.04771288837744534,0.0022429655718252013,Enumeration,77050719-10
15,0.4444444444444444,0.6666666666666666,372039,81325,0,0.0,0.0,0.0,Random,8cce13a3-15
6,0.0,0.6666666666666666,2016840,346230,26277,0.013028797524840841,0.0758946365133004,0.0009888158523531836,Enumeration,c1ffdd0d-6
18,0.3333333333333333,0.5555555555555556,172735,126145,0,0.0,0.0,0.0,Random,c1ffdd0d-18
14,0.0,0.3333333333333333,453600,495359,6705,0.014781746031746031,0.013535637789966469,0.00020008036018898847,Random,f314817c-14
6,0.0,0.5555555555555556,2016840,1089390,161229,0.07994139346700779,0.14799933907966845,0.011831273398224878,Enumeration,b7b41eb5-6
12,0.5555555555555556,0.5555555555555556,501407,389634,78,0.00015556224783459346,0.00020018786861516192,3.114167483099085e-08,Random,c1ffdd0d-12
8,0.6666666666666666,0.4444444444444444,363688,1354087,2324,0.006390092606849827,0.0017162855857858464,1.0967223832973063e-05,Random,bbf7a5de-8
6,0.0,0.1111111111111111,2016840,2222640,661500,0.32798833819241985,0.2976190476190476,0.0976155768429821,Enumeration,bbf7a5de-6
12,0.5555555555555556,0.4444444444444444,501407,645765,1695,0.003380487308713281,0.002624793849155653,8.873082295059366e-06,Random,f314817c-12
21,0.1111111111111111,0.1111111111111111,72000,103680,270,0.00375,0.0026041666666666665,9.765625e-06,Random,c1ffdd0d-21
20,0.0,0.6666666666666666,86400,38834,0,0.0,0.0,0.0,Enumeration,bbf7a5de-20
12,0.6666666666666666,0.2222222222222222,262742,755893,149,0.0005670962388959513,0.00019711784604434755,1.1178478911102066e-07,Random,bbf7a5de-12
12,0.6666666666666666,0.4444444444444444,262742,645765,39,0.0001484345860197456,6.039348679473183e-05,8.964482210664993e-09,Random,77050719-12
17,0.5555555555555556,0.4444444444444444,173045,221244,14,8.09038111473894e-05,6.327855218672596e-05,5.119476035795103e-09,Random,77050719-17
16,0.1111111111111111,0.6666666666666666,302400,71663,0,0.0,0.0,0.0,Random,bbf7a5de-16
18,0.0,0.3333333333333333,172800,213811,956,0.005532407407407408,0.004471238617283489,2.473671364654523e-05,Random,c1ffdd0d-18
18,0.6666666666666666,0.5555555555555556,90594,126145,0,0.0,0.0,0.0,Random,8cce13a3-18
12,0.4444444444444444,0.5555555555555556,615045,389634,641,0.0010422001642156264,0.0016451336382348565,1.7145585479250182e-06,Random,8cce13a3-12
9,0.0,0.0,1185408,1360800,172800,0.1457725947521866,0.12698412698412698,0.018510805682817343,Random,77050719-9
15,0.1111111111111111,0.4444444444444444,378000,358659,252,0.0006666666666666666,0.0007026172492534692,4.6841149950231286e-07,Random,77050719-15
19,0.2222222222222222,0.3333333333333333,129600,171054,195,0.0015046296296296294,0.0011399908800729596,1.7152640556653324e-06,Random,c1ffdd0d-19
22,0.0,0.5555555555555556,60000,61218,0,0.0,0.0,0.0,Random,c1ffdd0d-22
14,0.0,0.5555555555555556,453600,260248,14,3.08641975308642e-05,5.3794841843164976e-05,1.6603346247890427e-09,Random,77050719-14
8,0.0,0.1111111111111111,1382976,1587600,241920,0.1749271137026239,0.1523809523809524,0.02665556018325697,Enumeration,77050719-8
18,0.0,0.1111111111111111,172800,216000,2160,0.0125,0.01,0.000125,Enumeration,8cce13a3-18
19,0.0,0.0,129600,172800,720,0.005555555555555557,0.004166666666666668,2.314814814814815e-05,Random,8cce13a3-19
4,0.0,0.5555555555555556,2941225,1407475,480464,0.16335506464143346,0.3413659212419404,0.05576385213085965,Enumeration,77050719-4
9,0.7777777777777777,0.6666666666666666,62846,213334,0,0.0,0.0,0.0,Random,bbf7a5de-9
14,0.0,0.0,453600,504000,11664,0.025714285714285717,0.023142857142857142,0.0005951020408163265,Random,8cce13a3-14
18,0.0,0.8888888888888888,172800,599,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-18
10,0.0,0.7777777777777777,987840,26224,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-10
9,0.0,0.5555555555555556,1185408,672913,17910,0.015108722060252672,0.026615624902476247,0.00040212807911145325,Enumeration,77050719-9
10,0.2222222222222222,0.6666666666666666,987806,188220,486,0.0004919994411858199,0.0025820847943895447,1.2703842759340584e-06,Random,f314817c-10
15,0.3333333333333333,0.5555555555555556,377869,221735,0,0.0,0.0,0.0,Random,8cce13a3-15
20,0.0,1.0,86400,1,0,0.0,0.0,0.0,Enumeration,f314817c-20
9,0.0,0.1111111111111111,1185408,1360800,172800,0.1457725947521866,0.12698412698412698,0.018510805682817343,Random,f314817c-9
23,0.0,0.1111111111111111,48000,64800,48,0.001,0.0007407407407407407,7.407407407407406e-07,Enumeration,8cce13a3-23
19,0.0,0.6666666666666666,129600,44266,0,0.0,0.0,0.0,Random,f314817c-19
17,0.3333333333333333,0.4444444444444444,201529,221244,83,0.0004118513960769914,0.0003751514165355897,1.5450663464044346e-07,Random,f314817c-17
3,0.7777777777777777,0.7777777777777777,113526,59740,6,5.2851329210929655e-05,0.0001004352192835621,5.308134838727451e-09,Random,77050719-3
9,0.5555555555555556,0.5555555555555556,815005,672913,1266,0.0015533647032840287,0.001881372480543548,2.922457605006265e-06,Random,c1ffdd0d-9
15,0.0,1.0,378000,1,0,0.0,0.0,0.0,Enumeration,f314817c-15
16,0.0,0.8888888888888888,302400,832,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-16
20,0.0,0.4444444444444444,86400,125622,0,0.0,0.0,0.0,Random,f314817c-20
20,0.2222222222222222,0.2222222222222222,86400,138240,540,0.00625,0.00390625,2.44140625e-05,Random,bbf7a5de-20
3,0.0,0.4444444444444444,3529470,2866804,1562459,0.4426894122913639,0.5450177270577271,0.2412735772795601,Enumeration,77050719-3
7,0.6666666666666666,0.6666666666666666,396259,305322,23,5.804284571454529e-05,7.533030702012956e-05,4.372385387998709e-09,Random,c1ffdd0d-7
16,0.0,0.3333333333333333,302400,312331,2034,0.006726190476190476,0.0065123218636638685,4.380311729726293e-05,Random,c1ffdd0d-16
5,0.0,0.5555555555555556,2521050,1201380,284819,0.11297633922373615,0.23707652865870915,0.026784038323732128,Enumeration,c1ffdd0d-5
15,0.0,0.4444444444444444,378000,358659,252,0.0006666666666666666,0.0007026172492534692,4.6841149950231286e-07,Random,c1ffdd0d-15
10,0.0,0.2222222222222222,987840,1133892,103572,0.1048469387755102,0.09134203257453093,0.0095769324969725,Random,77050719-10
2,0.0,0.7777777777777777,4117715,61470,18040,0.004381070569478461,0.2934764925980153,0.001285741224554928,Random,b7b41eb5-2
2,0.0,0.5555555555555556,4117715,1688342,913549,0.2218582393390509,0.5410923853105591,0.120045803924768,Enumeration,c1ffdd0d-2
7,0.4444444444444444,0.6666666666666666,1470938,305322,3351,0.002278138167618214,0.010975298209758878,2.5003245752643554e-05,Random,b7b41eb5-7
1,0.0,0.6666666666666666,4941258,510560,354673,0.07177787518886891,0.6946744750861799,0.04986225776962885,Random,b7b41eb5-1
12,0.2222222222222222,0.6666666666666666,635035,134420,28,4.409205791806751e-05,0.0002083023359619104,9.184478661701313e-09,Random,bbf7a5de-12
16,0.1111111111111111,0.5555555555555556,302400,183298,0,0.0,0.0,0.0,Random,8cce13a3-16
22,0.0,1.0,60000,1,0,0.0,0.0,0.0,Enumeration,f314817c-22
21,0.2222222222222222,0.4444444444444444,72000,97344,0,0.0,0.0,0.0,Random,f314817c-21
19,0.0,0.5555555555555556,129600,104805,0,0.0,0.0,0.0,Random,8cce13a3-19
5,0.0,0.2222222222222222,2521050,2592818,1102238,0.4372138593046548,0.4251119824067868,0.18586485046472376,Random,77050719-5
12,0.4444444444444444,0.5555555555555556,615045,389634,641,0.0010422001642156264,0.0016451336382348565,1.7145585479250182e-06,Random,c1ffdd0d-12
17,0.5555555555555556,0.1111111111111111,173045,252000,355,0.00205148949695166,0.0014087301587301588,2.889995124673965e-06,Random,bbf7a5de-17
