id,constr_count,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b,p_ap_b,success,total_message_count,strat,utility,opponent_utility,transcript
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,10,0.8888888888888888,0.4444444444444444,29,769,0,0.0,0.0,0.0,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,7,0.1111111111111111,0.2222222222222222,1728,1920,576,0.3333333333333333,0.3,0.1,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->0, issue1->2, issue2->3, issue3->2, issue4->0])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,3,0.1111111111111111,0.3333333333333333,4320,4305,2385,0.5520833333333334,0.554006968641115,0.30585801393728224,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->4, issue1->2, issue2->5, issue3->4, issue4->3])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,5,0.5555555555555556,0.1111111111111111,2020,2880,511,0.252970297029703,0.17743055555555556,0.0448846603410341,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,3,0.8888888888888888,0.2222222222222222,120,4320,0,0.0,0.0,0.0,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,2,0.4444444444444444,0.2222222222222222,4641,5184,2880,0.6205559146735617,0.5555555555555556,0.3447532859297565,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,6,0.2222222222222222,0.7777777777777777,2294,399,44,0.019180470793374017,0.11027568922305764,0.002115139636362047,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,3,0.1111111111111111,0.2222222222222222,4320,4320,2400,0.5555555555555556,0.5555555555555556,0.30864197530864196,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->4, issue1->5, issue2->3, issue3->4, issue4->0])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,7,0.8888888888888888,0.8888888888888888,61,67,0,0.0,0.0,0.0,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,9,0.2222222222222222,0.6666666666666666,956,497,35,0.03661087866108786,0.07042253521126761,0.0025782308916259067,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,11,0.7777777777777777,1.0,110,1,0,0.0,0.0,0.0,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,6,0.2222222222222222,0.7777777777777777,2294,399,44,0.019180470793374017,0.11027568922305764,0.002115139636362047,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,5,0.5555555555555556,0.4444444444444444,2020,2757,449,0.22227722772277228,0.1628581791802684,0.036199664580168565,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,3,0.1111111111111111,0.6666666666666666,4320,1977,783,0.18125,0.3960546282245827,0.07178490136570563,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->5, issue1->2, issue2->0, issue3->5, issue4->0])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,2,1.0,0.3333333333333333,1,5169,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,4,0.4444444444444444,1.0,3104,1,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,3,0.6666666666666666,0.7777777777777777,1720,742,54,0.031395348837209305,0.07277628032345014,0.002284836707829249,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,10,0.1111111111111111,0.2222222222222222,800,800,96,0.12,0.12,0.0144,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->1, issue1->2, issue2->5, issue3->1, issue4->2])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,13,0.3333333333333333,0.2222222222222222,357,256,29,0.08123249299719887,0.11328125,0.009202118347338936,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,10,0.1111111111111111,0.4444444444444444,800,769,67,0.08375,0.08712613784135241,0.007296814044213264,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->1, issue1->5, issue2->5, issue3->2, issue4->2])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,3,0.7777777777777777,0.1111111111111111,647,4320,68,0.10510046367851623,0.01574074074074074,0.0016543591504951628,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,3,0.1111111111111111,0.2222222222222222,4320,4320,2400,0.5555555555555556,0.5555555555555556,0.30864197530864196,False,2,Linear Random,-16777216,-16777216,"(A=>B;OFFER;[issue0->4, issue1->5, issue2->3, issue3->4, issue4->0])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,9,0.4444444444444444,0.6666666666666666,856,497,25,0.029205607476635517,0.05030181086519115,0.001469094943492732,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,6,0.1111111111111111,0.3333333333333333,2304,2396,956,0.4149305555555556,0.3989983305509182,0.1655565989612317,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->5, issue1->5, issue2->5, issue3->3, issue4->0])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,9,0.4444444444444444,0.1111111111111111,856,960,123,0.14369158878504673,0.128125,0.018410484813084108,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,3,0.1111111111111111,0.5555555555555556,4320,3294,1576,0.3648148148148148,0.4784456587735276,0.17454406440441655,False,2,Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->1, issue1->0, issue2->5, issue3->5, issue4->3])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,2,0.3333333333333333,0.6666666666666666,5209,2560,1367,0.26243040890765984,0.533984375,0.14013373788155115,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,1,0.3333333333333333,0.7777777777777777,6266,753,535,0.08538142355569743,0.7104913678618858,0.0606627644120825,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,2,0.2222222222222222,0.6666666666666666,5368,2560,1421,0.2647168405365127,0.555078125,0.14693852750093145,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,0,0.8888888888888888,0.5555555555555556,163,5561,143,0.8773006134969326,0.02571479949649344,0.022559609374224302,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,12,0.4444444444444444,0.5555555555555556,448,415,2,0.004464285714285714,0.004819277108433735,2.151462994836489e-05,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,3,0.1111111111111111,0.6666666666666666,4320,1977,783,0.18125,0.3960546282245827,0.07178490136570563,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->1, issue1->0, issue2->5, issue3->5, issue4->3])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,13,1.0,1.0,1,1,0,0.0,0.0,0.0,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,14,0.7777777777777777,0.7777777777777777,53,59,0,0.0,0.0,0.0,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,1,0.4444444444444444,0.8888888888888888,5597,96,60,0.0107200285867429,0.625,0.0067000178667143105,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,7,0.8888888888888888,0.7777777777777777,61,385,0,0.0,0.0,0.0,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,10,0.2222222222222222,0.2222222222222222,796,800,92,0.11557788944723618,0.115,0.013291457286432162,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,1,0.3333333333333333,0.5555555555555556,6266,4638,3581,0.5714969677625279,0.7721000431220354,0.44125283345356026,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,9,0.4444444444444444,0.4444444444444444,856,922,105,0.12266355140186914,0.11388286334056402,0.013969276461167312,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,10,0.8888888888888888,0.5555555555555556,29,632,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,2,0.2222222222222222,0.4444444444444444,5368,4953,3341,0.6223919523099851,0.6745406824146981,0.4198286922405936,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,11,0.6666666666666666,0.3333333333333333,292,640,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,7,0.7777777777777777,0.3333333333333333,263,1918,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,3,0.6666666666666666,0.7777777777777777,1720,742,54,0.031395348837209305,0.07277628032345014,0.002284836707829249,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,0,0.8888888888888888,0.3333333333333333,163,7736,163,1.0,0.02107032057911065,0.02107032057911065,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,6,0.1111111111111111,0.3333333333333333,2304,2396,956,0.4149305555555556,0.3989983305509182,0.1655565989612317,False,2,Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->1, issue1->0, issue2->5, issue3->1, issue4->2])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,4,0.7777777777777777,0.5555555555555556,566,2620,18,0.03180212014134275,0.0068702290076335885,0.0002184878482993013,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,2,0.4444444444444444,0.1111111111111111,4641,5184,2880,0.6205559146735617,0.5555555555555556,0.3447532859297565,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,8,0.6666666666666666,0.4444444444444444,518,1371,26,0.05019305019305019,0.018964259664478483,0.0009518740372132056,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,1,0.3333333333333333,0.6666666666666666,6266,2451,1831,0.2922119374401532,0.7470420236638107,0.2182945970840149,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,10,1.0,1.0,1,1,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,5,0.5555555555555556,0.3333333333333333,2020,2876,509,0.25198019801980204,0.17698191933240612,0.04459593907930432,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,3,1.0,0.3333333333333333,1,4305,0,0.0,0.0,0.0,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,2,0.8888888888888888,1.0,120,1,0,0.0,0.0,0.0,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,7,0.8888888888888888,0.5555555555555556,61,1532,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,13,0.3333333333333333,0.3333333333333333,357,256,29,0.08123249299719887,0.11328125,0.009202118347338936,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,3,1.0,0.5555555555555556,1,3294,0,0.0,0.0,0.0,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,1,0.4444444444444444,0.5555555555555556,5597,4638,3172,0.5667321779524745,0.6839154808106943,0.3875969099752586,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,2,0.2222222222222222,0.2222222222222222,5368,5184,3568,0.6646795827123696,0.6882716049382716,0.4574800831631433,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,13,0.3333333333333333,0.5555555555555556,357,232,14,0.0392156862745098,0.0603448275862069,0.0023664638269100748,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,2,0.8888888888888888,1.0,120,1,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,6,0.1111111111111111,0.6666666666666666,2304,1064,228,0.09895833333333333,0.21428571428571427,0.02120535714285714,False,2,Linear Random,-16777216,-16777216,"(A=>B;OFFER;[issue0->1, issue1->0, issue2->2, issue3->1, issue4->2])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,5,0.2222222222222222,0.4444444444444444,2870,2757,1025,0.35714285714285715,0.3717809212912586,0.1327789004611638,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,8,0.5555555555555556,0.1111111111111111,847,1440,119,0.14049586776859505,0.08263888888888889,0.01161042240587695,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,6,0.2222222222222222,1.0,2294,1,0,0.0,0.0,0.0,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,3,1.0,0.6666666666666666,1,1977,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,10,0.1111111111111111,0.4444444444444444,800,769,67,0.08375,0.08712613784135241,0.007296814044213264,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->1, issue1->2, issue2->5, issue3->1, issue4->2])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,12,0.5555555555555556,0.5555555555555556,375,415,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,1,0.6666666666666666,0.1111111111111111,2276,6480,1525,0.6700351493848857,0.2353395061728395,0.15768574117468376,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,2,0.2222222222222222,0.6666666666666666,5368,2560,1421,0.2647168405365127,0.555078125,0.14693852750093145,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,10,0.2222222222222222,0.4444444444444444,796,769,63,0.07914572864321608,0.08192457737321196,0.006483980369990394,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,8,0.5555555555555556,0.2222222222222222,847,1440,119,0.14049586776859505,0.08263888888888889,0.01161042240587695,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,8,0.5555555555555556,0.3333333333333333,847,1438,119,0.14049586776859505,0.08275382475660639,0.011626570420349659,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,10,0.1111111111111111,0.6666666666666666,800,413,0,0.0,0.0,0.0,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->2, issue1->5, issue2->0, issue3->2, issue4->2])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,10,0.8888888888888888,0.6666666666666666,29,413,0,0.0,0.0,0.0,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,14,0.7777777777777777,0.5555555555555556,53,175,0,0.0,0.0,0.0,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,8,0.6666666666666666,0.5555555555555556,518,1070,14,0.027027027027027032,0.013084112149532713,0.0003536246526900733,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,2,0.1111111111111111,0.4444444444444444,5398,4953,3370,0.6243052982586142,0.6803957197657985,0.4247746527622713,False,2,Linear Random,-16777216,-16777216,"(A=>B;OFFER;[issue0->2, issue1->0, issue2->5, issue3->3, issue4->3])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,12,0.5555555555555556,0.7777777777777777,375,123,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,8,0.6666666666666666,0.3333333333333333,518,1438,38,0.07335907335907338,0.026425591098748258,0.00193855687596995,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,13,0.3333333333333333,0.5555555555555556,357,232,14,0.0392156862745098,0.0603448275862069,0.0023664638269100748,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,6,0.3333333333333333,0.1111111111111111,2235,2400,895,0.4004474272930649,0.3729166666666667,0.1493335197613721,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,5,0.3333333333333333,0.6666666666666666,2809,1327,261,0.09291562833748664,0.1966842501883949,0.018275040690342137,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,9,0.4444444444444444,0.2222222222222222,856,960,123,0.14369158878504673,0.128125,0.018410484813084108,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,6,0.2222222222222222,0.7777777777777777,2294,399,44,0.019180470793374017,0.11027568922305764,0.002115139636362047,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,5,0.2222222222222222,0.3333333333333333,2870,2876,1138,0.3965156794425087,0.3956884561891516,0.1568966770533988,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,8,0.6666666666666666,0.3333333333333333,518,1438,38,0.07335907335907338,0.026425591098748258,0.00193855687596995,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,4,0.4444444444444444,0.8888888888888888,3104,76,3,0.0009664948453608248,0.03947368421052632,3.815111231687466e-05,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,1,0.5555555555555556,1.0,4175,1,0,0.0,0.0,0.0,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,3,1.0,0.7777777777777777,1,742,0,0.0,0.0,0.0,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,6,0.1111111111111111,0.4444444444444444,2304,2281,847,0.3676215277777778,0.3713283647523016,0.13650830075746506,False,2,Linear Random,-16777216,-16777216,"(A=>B;OFFER;[issue0->1, issue1->0, issue2->5, issue3->2, issue4->1])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,1,0.6666666666666666,0.3333333333333333,2276,6440,1518,0.6669595782073814,0.2357142857142857,0.15721190057745418,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,8,0.6666666666666666,0.5555555555555556,518,1070,14,0.027027027027027032,0.013084112149532713,0.0003536246526900733,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,14,0.1111111111111111,0.5555555555555556,270,175,11,0.04074074074074074,0.06285714285714286,0.002560846560846561,False,2,Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->5, issue1->2, issue2->5, issue3->1, issue4->2])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,5,0.3333333333333333,0.7777777777777777,2809,486,45,0.016019935920256318,0.0925925925925926,0.001483327400023733,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,5,0.5555555555555556,0.1111111111111111,2020,2880,511,0.252970297029703,0.17743055555555556,0.0448846603410341,False,1,Linear Random,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/1c35a17b-6c54-4844-9a70-f79f6e17bde9,6,0.1111111111111111,0.6666666666666666,2304,1064,228,0.09895833333333333,0.21428571428571427,0.02120535714285714,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->1, issue1->0, issue2->5, issue3->1, issue4->2])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,14,0.1111111111111111,0.5555555555555556,270,175,11,0.04074074074074074,0.06285714285714286,0.002560846560846561,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->5, issue1->2, issue2->5, issue3->1, issue4->2])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,10,0.2222222222222222,0.3333333333333333,796,800,92,0.11557788944723618,0.115,0.013291457286432162,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,14,1.0,0.2222222222222222,1,192,0,0.0,0.0,0.0,False,1,Linear Concession,-16777216,-16777216,(A=>B;EXIT)
/home/venteda/Documents/pyneg/results/11fef073-d57c-4a81-9b5d-8fe4e7c9631c,6,0.1111111111111111,0.4444444444444444,2304,2281,847,0.3676215277777778,0.3713283647523016,0.13650830075746506,False,2,Constrained Linear Concession,-16777216,-16777216,"(A=>B;OFFER;[issue0->1, issue1->0, issue2->5, issue3->1, issue4->2])
(B=>A;EXIT)"
/home/venteda/Documents/pyneg/results/be939442-842b-4469-8fb4-657c442077d4,10,0.2222222222222222,0.3333333333333333,796,800,92,0.11557788944723618,0.115,0.013291457286432162,False,1,Constrained Linear Concession,-16777216,-16777216,(A=>B;EXIT)
